Account_ID,accountCategoryCode,customerTypeCode,industryCode,primaryContactId,accountNumber,name,revenue,stateCode,account_start_dt,Account_end_dt
701,Checking Account,Trusts,8,6025,LB06 1310 FCTN UGR5 V3CJ YBLL CDFK,Lurette Doudney,914550,active,8/28/2019,9/19/2022
110,CID,Individuals Joint,4,6045,GT69 YG3G 6YCN UMS3 XFUT BL5Z IVWS,Lockwood Mash,775305,inactive,8/20/2020,3/10/2022
507,CID,Limited Liability,6,6098,SM18 R211 1487 694C Q8KA BNYT IXZ,Alexander Brainsby,212721,active,10/12/2017,8/31/2023
595,Savings Account,Companies,9,6096,GI57 WSMT FRZH TFW0 OOOI WQR,Rosana Hamlet,696322,active,3/6/2015,4/11/2023
86,Savings Account,Limited Liability,9,6009,MD65 FBYT VMXJ JPIU QZPG KUYR,Archibaldo Frusher,759688,active,7/29/2016,6/2/2025
54,Checking Account,Companies,4,6000,LU69 659L ZR3J CFCJ EASI,Hazel Panks,999597,inactive,4/30/2017,8/28/2024
461,Savings Account,Trusts,6,6035,BR76 2669 7541 7311 7938 7765 305D 8,Silas Sheldrake,513380,active,11/20/2015,1/14/2026
234,Savings Account,Partnership Firms,8,6007,LV74 QLAN EOLZ PWLH URBU B,Nadeen Guitton,43893,active,5/3/2020,7/26/2026
381,Savings Account,Clubs and Associations,6,6033,IE97 ERYD 2024 7744 2593 98,Whitby Brunicke,180010,active,6/18/2018,5/25/2025
797,CID,Partnership Firms,9,6098,HU58 6458 3672 5227 3222 8946 2156,Roxane Mulqueeny,619556,inactive,2/27/2018,9/30/2026
898,Savings Account,Trusts,6,6039,FR18 5988 7659 01IG AJUT ZKE7 Z58,Terry Du Plantier,64837,inactive,1/4/2020,3/11/2024
274,CID,Individuals Joint,6,6000,FR54 4630 1394 74YS 0917 PWUW A65,Allissa Woodcock,598264,inactive,7/13/2017,1/17/2025
803,CID,Limited Liability,9,6048,IL66 4421 7390 2764 4725 614,Carter Attree,426272,inactive,2/6/2019,3/13/2027
486,Checking Account,Clubs and Associations,6,6002,CZ46 7762 3234 2147 9439 1862,Sher Bonnette,423465,active,3/21/2015,12/18/2022
688,Checking Account,Trusts,6,6089,FR96 5128 4022 34KK NFB1 IGIA 440,Constantino Markham,335834,active,10/30/2019,11/22/2027
538,CID,Individuals Joint,4,6020,NL63 XLLU 4668 5529 49,Hilario Harmer,713745,inactive,3/29/2018,12/24/2022
323,Savings Account,Companies,6,6096,IS88 2368 0336 8604 7706 8976 96,Saw Orro,654836,active,6/25/2016,1/14/2027
206,Savings Account,Individuals Joint,5,6080,RS35 3397 7072 4134 4998 18,Natale Sinnie,579211,active,3/10/2016,4/6/2026
589,CID,Trusts,8,6068,MC04 5137 8456 19YV 4VDO HRD7 Q93,Renault Vest,406845,inactive,2/3/2018,6/20/2023
42,Savings Account,Companies,4,6078,CR14 0710 6990 8620 1548 9,Karolina Calafato,303454,active,9/16/2016,5/26/2023
373,Savings Account,Companies,5,6049,LI15 6995 99MK J16J 4NY5 1,Merilyn Elven,860544,active,4/8/2018,1/4/2026
178,Checking Account,Clubs and Associations,4,6038,FO82 3536 8124 7772 62,Clemens Traise,228800,active,10/3/2016,5/23/2027
811,Checking Account,Limited Liability,6,6005,MR78 9185 1724 3646 0497 3747 989,Margalo Keuning,696364,inactive,4/17/2015,7/31/2025
832,Savings Account,Clubs and Associations,9,6056,LB50 1799 WTSW IX4N ANH2 AYVQ RV8M,Riane Sagerson,894676,active,8/11/2016,1/17/2025
455,Checking Account,Trusts,6,6011,EE27 4012 9706 5975 5584,Rabbi Hubback,975861,inactive,2/7/2015,8/30/2027
444,Savings Account,Individuals Joint,4,6010,SK70 7467 1731 7446 8594 9034,Estrellita McAvaddy,543662,inactive,4/2/2016,11/8/2023
116,Savings Account,Clubs and Associations,9,6026,DO60 XDHR 9749 6401 5605 1453 3550,Mable Feuell,25096,inactive,8/10/2019,4/29/2025
951,Savings Account,Companies,5,6022,FR65 6096 2635 72JY VPIK HI1O R65,Roland Durnford,742661,active,3/23/2017,8/14/2023
314,Checking Account,Individuals Joint,5,6039,FR36 3518 5601 22IB DX1B CDBQ U40,Robbie Lodo,41313,active,12/18/2017,8/22/2022
683,Checking Account,Companies,4,6041,IL42 2224 0166 9422 8674 918,Elora Ritchings,559998,active,8/6/2018,11/4/2022
499,Checking Account,Companies,8,6081,ME77 1266 6578 5930 8855 23,Cesya Crooke,95593,active,9/16/2015,6/22/2023
135,Savings Account,Individuals Joint,4,6065,RS89 7448 9716 6975 2944 81,Kacie Blunderfield,694671,active,6/8/2016,8/14/2026
981,Savings Account,Partnership Firms,4,6097,FR58 0871 6185 57RD L2WD FMQC Z87,Hube Nicklin,88989,active,6/27/2015,5/4/2027
750,Checking Account,Individuals Joint,6,6020,PS98 NWNF MOSR MNBL UEOI HR7J MOLT A,Amitie Shreenan,730128,inactive,9/13/2018,5/2/2023
243,Checking Account,Limited Liability,5,6099,MU92 EZME 5177 6220 4916 3001 433H UA,Yolane Penchen,56912,inactive,2/2/2018,10/28/2023
905,Checking Account,Individuals Joint,6,6034,LV54 IBTB VV0B SNWS IDOD N,Krista Tomasutti,547900,inactive,10/28/2017,8/22/2023
727,CID,Clubs and Associations,5,6089,MT59 WUDY 6809 40X6 ZL7D LB4M OSMF GRO,Debor Peyes,982582,active,5/27/2015,10/5/2023
136,Savings Account,Companies,5,6094,GI95 MIRL 83EP 2DCA 8ULU OQP,Brion Celand,,inactive,10/17/2016,10/27/2026
58,Savings Account,Clubs and Associations,4,6025,BG35 HITW 3047 78GI 8QTL 3U,Romola Dionsetto,418469,active,1/27/2016,1/31/2027
230,Checking Account,Limited Liability,8,6001,LV62 RGNO IHHS LQKF FILM G,Ophelie Eastbury,666858,inactive,11/27/2020,2/16/2025
240,Checking Account,Companies,8,6010,FI85 8144 0392 9048 40,Jacintha Wabb,618246,active,3/3/2017,5/6/2026
556,Checking Account,Trusts,5,6057,NO31 1166 8742 231,Clarisse Newlan,694606,inactive,2/8/2016,4/19/2023
536,Savings Account,Clubs and Associations,9,6001,IL26 3271 4306 9263 8398 024,Christyna Ferriday,900849,active,5/1/2015,2/9/2025
558,CID,Individuals Joint,6,6020,GR89 6431 240Z MRKD EFCJ E1IG TG6,Guillema Husband,728714,inactive,5/25/2017,3/24/2024
279,Checking Account,Limited Liability,5,6059,PK81 YIWS ZHKJ JN1M X01M CXEK,Rollo Burnip,18830,active,5/17/2020,3/6/2022
977,CID,Clubs and Associations,5,6019,AL31 9299 5900 BCEQ PALC NKGV OOMO,Noami Spofford,512797,inactive,9/25/2016,7/14/2023
853,CID,Partnership Firms,6,6047,AT92 5015 2103 2739 1452,Nelson Sermin,276887,inactive,10/31/2019,5/28/2024
916,Savings Account,Companies,4,6023,FR21 8987 4692 90EJ BHXK ILOL O68,Bone Carlaw,,active,1/15/2015,9/12/2026
977,Savings Account,Companies,6,6083,CZ67 7349 1285 7780 6429 1295,Wilmette Dreinan,129645,inactive,11/18/2017,10/26/2025
248,CID,Clubs and Associations,9,6092,FR63 9899 9970 83O7 LB18 Y59A 389,Gwennie Rosenhaus,963229,active,3/4/2019,12/10/2025
334,Checking Account,Individuals Joint,9,6020,RO98 LAHL UMLN YDUN ZX4J KOBA,Terri-jo Bourrel,915656,active,12/6/2019,6/4/2023
129,Savings Account,Individuals Joint,5,6028,CY32 7003 0607 PVLX CVF3 KKY6 ZGYC,Nat Giorgiutti,164053,inactive,6/27/2020,12/31/2024
693,CID,Partnership Firms,9,6045,BE10 7313 0842 6044,Ofilia Dillingham,296377,inactive,7/31/2016,11/9/2025
841,CID,Partnership Firms,9,6049,MK77 173H QUTC OHVE P54,Noble Hatchette,129207,inactive,3/15/2017,6/16/2026
605,Savings Account,Companies,6,6054,IT53 H189 4684 844O 3XLS ZZ5J HCT,Lonnie Leask,279222,inactive,1/6/2017,9/10/2024
747,CID,Clubs and Associations,4,6097,AT21 6305 7498 4779 0564,Dinnie Sturt,,active,3/16/2017,9/18/2022
757,Savings Account,Limited Liability,5,6078,MD38 HWRJ TLWB 6IEA IZMB 3WFM,Conny Huggon,422896,inactive,6/10/2019,3/11/2023
696,CID,Companies,9,6013,NL56 SNPW 3535 8343 17,Celka Titmus,36247,inactive,8/21/2018,7/13/2022
972,Checking Account,Clubs and Associations,6,6001,DE75 6847 0936 1681 5698 64,Peirce Goede,307547,active,9/3/2017,1/10/2023
29,CID,Limited Liability,8,6036,DE98 8956 7726 0929 0109 22,Shea McErlaine,510206,inactive,9/21/2015,8/15/2022
785,CID,Trusts,4,,FR36 7370 2541 60K4 KYMB CIL2 F40,Lovell Breens,792168,inactive,1/18/2020,12/26/2024
945,Checking Account,Trusts,8,6044,CR45 6632 4367 5927 0438 6,Lindon Brenneke,284195,active,9/3/2020,10/4/2025
858,Savings Account,Individuals Joint,5,6084,FO66 2769 0099 8186 99,Barbaraanne McGrah,948187,active,1/16/2018,6/5/2024
805,CID,Clubs and Associations,8,6071,BE29 6632 9209 2050,Geoff Buddleigh,137621,active,11/27/2017,8/30/2025
30,Savings Account,Trusts,8,6013,LI08 4142 5ACC G7AG 0K7K B,Liane Mulgrew,212909,inactive,10/14/2019,10/12/2026
315,Checking Account,Clubs and Associations,4,6044,GL98 4361 5649 7235 43,Sampson Lightning,843305,inactive,10/15/2017,4/14/2026
721,Savings Account,Clubs and Associations,8,6004,SA43 21B2 YYMR VW0X C6SQ YODX,Teena Pimmocke,414205,inactive,9/23/2019,11/17/2024
983,Checking Account,Companies,6,6074,SI32 9082 4429 1232 208,Randolph Murrison,371176,inactive,11/3/2016,1/10/2022
729,Checking Account,Limited Liability,9,6088,FR04 6498 1407 64ZJ 4ZVM TQTA Y65,Belita Clawson,922814,inactive,9/23/2018,5/12/2026
499,Savings Account,Clubs and Associations,9,6094,BR11 4044 0570 0359 0213 4251 151N N,Aldous Grigoire,940455,active,10/5/2018,12/23/2021
943,CID,Companies,9,6090,BA42 7326 1904 0303 3212,Noah Guinness,256370,active,7/11/2016,1/14/2022
86,Savings Account,Individuals Joint,5,6017,GT82 P8FJ PJW9 XV6H FELD KEV8 QVYB,Babbette Pettecrew,115146,active,8/5/2015,12/3/2022
280,CID,Partnership Firms,9,6000,ME43 5239 1700 4181 5183 27,Dyna Haglinton,,inactive,10/11/2018,12/28/2024
261,CID,Partnership Firms,8,6031,PT31 9825 5488 8760 9405 7780 4,Forrest Shayler,33175,inactive,10/3/2015,12/8/2024
780,Checking Account,Trusts,5,6041,BA98 3105 0720 2203 8042,Pia Arrington,427680,inactive,9/23/2015,6/14/2023
789,CID,Partnership Firms,9,6097,KW30 TQQW CDWF 6HLR ALPA GGYW 7WZC 3E,Alysa Riep,157509,inactive,3/6/2016,5/12/2027
839,Savings Account,Partnership Firms,9,6037,AL54 6126 2826 DKIQ P5YD YHDF OAAZ,Dianne Ramshaw,531597,active,9/24/2017,5/29/2022
417,Savings Account,Individuals Joint,5,6074,PK46 GIDC W6WY WMDE KVMH 2YLT,Kenna Sitlinton,100098,active,10/6/2020,11/4/2025
754,CID,Partnership Firms,9,6059,LU52 397W 9UT2 WAZP MSF4,Ramona Pendergast,560744,active,6/20/2019,1/14/2023
884,Checking Account,Clubs and Associations,8,6055,FO29 6497 5939 1808 35,Joletta Woosnam,205612,active,8/4/2019,6/11/2025
30,CID,Individuals Joint,4,6057,HR19 3682 1093 6175 1710 7,Emera Swainger,957443,active,10/7/2019,6/3/2024
995,Savings Account,Partnership Firms,9,6068,BH10 YKNV SXNN YJJM P1W8 JZ,Bernete Brandon,369058,inactive,7/7/2019,4/11/2027
586,Checking Account,Individuals Joint,9,6059,RS20 6897 3044 5933 6917 25,Crystal Clibbery,372926,active,1/10/2015,8/7/2023
738,Savings Account,Clubs and Associations,9,6023,GL83 3048 8338 6085 56,Sayre Bakewell,311147,inactive,1/24/2016,2/13/2027
760,Checking Account,Clubs and Associations,5,6053,MU70 LOXM 0928 7875 5350 4563 171L IQ,Betteanne Abram,146807,active,9/10/2016,12/6/2022
514,Checking Account,Companies,8,6031,TR54 6876 643V W5TF NTR9 PGFP 6S,Lilyan Beringer,814186,active,5/15/2016,6/19/2025
914,CID,Trusts,4,6086,SK07 5265 3762 3165 8559 8486,Hugh Pechacek,381757,active,8/16/2015,12/24/2021
754,Checking Account,Clubs and Associations,8,6004,DK12 3325 1672 5018 85,Saidee Stainbridge,121173,inactive,3/1/2020,9/20/2023
940,Savings Account,Limited Liability,8,6002,FR06 2333 1125 84SZ 8TJH 2FJI T70,Dukie Skrine,277035,inactive,4/29/2017,1/24/2023
176,Checking Account,Companies,6,6093,PL57 0495 9745 7647 9573 7880 6794,Ewart Joberne,264552,active,3/9/2020,8/30/2024
37,Savings Account,Partnership Firms,6,6082,MK89 842Q VSDG KVSZ G97,Rufe Lebourn,19578,inactive,9/11/2017,2/10/2027
391,Savings Account,Limited Liability,9,6030,FR29 5995 8531 47NE XAIF VKLH D72,Gardner Meadowcroft,744993,active,9/15/2020,7/6/2023
261,Checking Account,Limited Liability,8,6097,MR14 8581 5661 1091 0248 7886 017,Jolyn Balden,399974,inactive,1/1/2015,10/4/2027
195,Savings Account,Clubs and Associations,8,6043,SE67 4486 5064 4114 7554 5748,Blakelee Lacroutz,830606,active,3/14/2019,10/4/2026
806,Checking Account,Individuals Joint,9,6038,GL27 3936 0183 5531 46,Ariana Gumley,458287,active,2/25/2019,9/21/2026
744,CID,Clubs and Associations,9,6021,MK11 743W M6U2 OFYF B37,Hali Brozek,98764,active,7/5/2017,3/4/2023
70,Savings Account,Trusts,4,6060,IS04 0258 3388 7854 9879 1275 15,Maison Cabble,51074,active,2/18/2017,6/17/2024
111,CID,Partnership Firms,6,6091,VG50 UNZX 9388 6894 8442 5401,Leroi Vales,578178,active,12/23/2018,9/28/2023
519,CID,Clubs and Associations,9,6004,MT54 SGBU 5203 55XA VC87 RDXK NHZ6 XP1,Verine Quixley,274482,inactive,1/11/2017,7/8/2025
909,Checking Account,Limited Liability,6,6024,PT83 9375 3798 7924 2181 7176 0,Angy Hearsum,191816,active,7/4/2020,8/16/2025
869,CID,Individuals Joint,6,6092,AT36 2440 6696 8228 1261,Fanechka MacGorrie,334044,inactive,11/22/2020,12/11/2022
338,Checking Account,Companies,6,6065,FR97 5382 9661 84DS HIJU 4YXQ T38,Goldy Budik,123522,inactive,1/4/2017,12/8/2024
388,Checking Account,Limited Liability,4,6013,BE80 8792 2571 6194,Frasco Paal,799433,inactive,8/17/2018,1/17/2022
375,Savings Account,Companies,4,6071,CY35 1442 2070 ZQMA G608 ORRA YDWD,Jarvis Whittlesea,633636,active,4/13/2017,6/14/2023
598,Savings Account,Partnership Firms,4,6001,IL70 0852 7876 1991 6558 097,Chastity Petrakov,575003,active,12/3/2016,12/4/2023
390,CID,Companies,5,6040,FR67 5864 7274 74BN IEDM OJEB 740,Louisette Allison,935596,inactive,7/11/2019,10/11/2026
409,Savings Account,Individuals Joint,6,6092,IT66 G412 8004 694Q N7WI NPJP JRC,Kamillah Hyndes,744372,active,7/23/2017,7/30/2023
573,CID,Limited Liability,6,6046,FR49 5566 0136 73N3 YV3A 3IST E94,Lon Arunowicz,838183,inactive,3/11/2020,9/9/2025
980,Checking Account,Companies,5,6028,FR64 2655 4357 24JS 3KOO CUBD U82,Stephanus Hairon,811179,inactive,7/14/2018,1/2/2023
363,Savings Account,Partnership Firms,6,6026,FR81 8133 3536 88FI NRT9 HRFE C19,Heinrick Allmark,175161,active,8/22/2019,6/24/2027
678,Checking Account,Companies,9,6038,AL36 8382 9439 VTLK BJEJ WKGE NTNL,Griselda Balcock,524375,inactive,3/4/2018,8/12/2025
598,Checking Account,Limited Liability,9,6050,RO51 PSRF ZDZD QOD0 EL18 JAHC,Lenna Mattke,71376,inactive,8/1/2017,8/11/2023
517,CID,Trusts,6,6074,PT43 8186 4141 3005 0459 8166 3,Bartel Minchenton,141662,active,1/30/2015,7/31/2023
391,Checking Account,Clubs and Associations,6,6020,LI53 4401 5JP5 HVPN 1HJA V,Brose Gleder,183335,inactive,7/24/2016,12/3/2026
767,CID,Limited Liability,5,6071,CR51 2740 7118 2101 1014 5,Guntar Hyatt,994805,active,6/9/2020,8/13/2022
238,Savings Account,Partnership Firms,4,6050,FR54 1960 0953 30GC DHCY R7L7 Z06,Melony Stapylton,517883,active,10/21/2016,10/10/2027
193,Checking Account,Limited Liability,6,6004,IL66 4984 6286 0115 6403 639,Gratiana Whyley,856607,inactive,2/19/2016,11/24/2025
150,Checking Account,Limited Liability,8,6098,MR30 9773 9507 0816 6403 1834 439,Ivie Mattusov,938803,active,5/22/2015,2/22/2025
426,CID,Clubs and Associations,6,6055,BH03 VJEX QJ90 BQ6U 1QZB SS,Dorisa Renfrew,,active,5/28/2017,12/11/2025
376,Checking Account,Clubs and Associations,6,6064,MR64 1689 5588 0917 2486 6355 837,Ros Grouvel,528473,active,11/16/2018,10/28/2022
675,Savings Account,Clubs and Associations,6,6037,PL04 8017 9753 9222 0128 6709 1429,Moss Salter,152090,active,6/17/2018,6/18/2027
200,Savings Account,Companies,6,6084,KZ30 010N 1WEN SRQZ SVRG,Pris Molder,789336,active,7/29/2019,7/3/2027
882,CID,Trusts,5,6031,BE43 3606 0865 0542,Johnette Loudian,541480,inactive,9/18/2020,6/27/2026
129,Savings Account,Clubs and Associations,5,6013,TR50 0841 7TCC QZBU BU2J KLUC GR,Marylee Coy,940654,active,11/3/2020,3/2/2025
458,Checking Account,Individuals Joint,8,6075,MU62 QYJT 4715 7704 9737 7458 732N BT,Juliette Gwilliams,48449,active,6/8/2016,7/2/2024
1,Savings Account,Companies,5,6051,TR56 7998 7K5W XTFS HXJD PCTF 6W,Grady Wadlow,241481,active,8/23/2016,12/5/2023
584,CID,Partnership Firms,5,6083,FR53 2444 7355 0071 Q92H K9NL E98,Nobie Giacobbo,42722,inactive,2/4/2015,12/31/2026
938,Checking Account,Companies,6,6065,MK72 522J 8UXV JRSN Z47,Roley Crean,144693,active,3/15/2018,1/23/2025
524,CID,Clubs and Associations,5,6058,IL46 1297 6973 2066 7840 805,Annnora Taverner,274334,inactive,1/26/2018,2/21/2024
520,CID,Trusts,8,6076,MR63 9400 6754 7237 3557 7585 306,Ardra Ralton,282676,active,7/30/2019,1/25/2024
164,CID,Individuals Joint,5,6076,GR48 6976 699D 7QBS RPCG 3PK4 JSC,Beverlie Winterborne,494188,active,6/5/2015,8/20/2022
877,Checking Account,Individuals Joint,8,6045,FR27 7257 7867 59AG 8R1O LXSW V72,Gunilla Founds,850089,active,12/17/2014,2/3/2024
429,CID,Companies,8,6087,FR89 7761 7462 16EX PWRU MM9V I48,Kalle Espadate,179101,active,9/14/2016,8/17/2024
844,Savings Account,Individuals Joint,8,6021,LI46 6938 4ARZ 3UGR ETCO T,Urson Haglington,689617,inactive,12/11/2016,11/19/2024
957,Savings Account,Limited Liability,4,6073,PL61 1325 6013 4354 7907 9251 2665,Fidole Moral,652343,active,3/13/2016,12/6/2027
373,Savings Account,Clubs and Associations,8,6022,TN19 3710 3748 5907 1091 9627,Annelise Tutt,843426,active,8/24/2017,4/17/2027
45,CID,Partnership Firms,4,6067,PT39 5039 7164 7680 2156 3528 9,Annabal Fante,150468,inactive,12/5/2015,11/19/2024
622,Checking Account,Limited Liability,9,6066,AL91 0583 7231 E6GE 7UW2 9MVN KOOG,Teodora Gostage,228472,inactive,7/19/2016,5/13/2027
343,Checking Account,Companies,8,6025,CR10 1378 3511 2523 1412 1,Mario Cantrell,147092,inactive,6/21/2015,6/28/2027
122,CID,Partnership Firms,9,6099,GT54 EORN X0EF XZFY 7DAB 4R4W DQZ6,Cristina McGrouther,915945,inactive,6/24/2019,9/6/2027
337,Checking Account,Companies,5,6000,BR39 6726 6458 9513 0936 9314 545N X,Claudette Overington,985145,inactive,2/13/2018,4/5/2027
93,Checking Account,Individuals Joint,5,6012,MU91 TUKV 3000 7776 2568 7003 747V YR,Devonna Heinz,623630,inactive,3/20/2018,12/10/2024
145,Checking Account,Individuals Joint,8,6052,LT40 9491 1308 7866 0504,Enrica Maskell,902276,inactive,12/19/2019,10/7/2023
365,Checking Account,Individuals Joint,8,6004,MD21 YTEE 0ZZ1 MGQH FOYA KX0O,Letizia Drinkhall,316932,active,3/28/2020,12/11/2024
682,Checking Account,Trusts,8,6051,PK74 AJWP 324F T6OD ALPR KECD,Efren Kirwin,242878,active,6/26/2020,9/24/2027
351,CID,Companies,8,6059,VG42 XMJN 5217 9730 1197 6327,Ronny Djorvic,966425,inactive,11/8/2018,7/10/2024
511,Savings Account,Individuals Joint,9,6090,HR69 5578 3415 5542 3533 8,Colin O' Mahony,971976,active,9/20/2018,1/26/2022
240,Savings Account,Companies,4,6009,SI23 2558 6033 7082 396,Willa Tythacott,710677,inactive,4/16/2015,9/8/2024
742,Checking Account,Trusts,6,6097,SI86 3376 9548 7459 447,Roch Birtchnell,,active,7/30/2019,2/7/2027
95,Checking Account,Partnership Firms,4,6031,FR48 6694 2914 44S0 RPTV ADAE F51,Isahella Finlan,87703,inactive,5/4/2015,1/25/2024
641,CID,Individuals Joint,8,6036,BE89 1848 1472 9385,Chaim Scamerden,115436,inactive,8/28/2020,6/22/2026
450,Savings Account,Limited Liability,5,6014,SE11 7030 5527 6763 8052 5885,Ardenia Hellmer,159296,active,12/22/2017,12/12/2021
650,Savings Account,Clubs and Associations,8,6022,CY25 6125 7442 NDXJ EXFD VMXP QCJI,Zacharia Skeermer,81825,active,3/1/2016,7/1/2023
473,Savings Account,Companies,4,6047,FR24 7806 9287 61KP KYRQ RVSL I13,Shellie Taborre,236223,inactive,3/7/2016,1/10/2024
352,Checking Account,Clubs and Associations,6,6015,NO62 5637 1915 196,Chan Tremeer,483096,active,5/19/2018,5/4/2022
592,Savings Account,Clubs and Associations,6,6023,VG83 WAYA 7079 7006 0860 3939,Kandace Bewfield,586079,inactive,10/9/2015,7/18/2024
597,CID,Companies,4,6072,FR35 4878 8879 81JZ OWF7 PHJT 453,Maxie Mullins,438050,active,7/30/2020,11/20/2026
1,Savings Account,Trusts,6,6079,TN77 8229 0206 2833 9031 1850,Robers Foltin,,inactive,11/17/2016,6/15/2023
710,Checking Account,Limited Liability,8,6014,FO84 9586 8064 8010 41,Bartolemo Houliston,542691,active,6/19/2016,10/23/2023
576,Checking Account,Companies,9,6001,FR62 3280 5003 91IQ P0PX I72Y G71,Mariel McWard,921665,active,1/21/2018,9/6/2025
497,Savings Account,Partnership Firms,4,6028,FR14 7794 2818 60OE QFOD ZKO4 W06,Kamila Orritt,17061,active,6/3/2019,3/7/2023
702,CID,Limited Liability,9,6087,IS57 5073 3286 4215 6066 3095 47,Si Bentzen,878133,active,9/2/2019,2/22/2027
275,Checking Account,Partnership Firms,8,6035,SK76 5999 8650 4265 0993 7991,Rodrigo Adamini,45954,active,5/19/2016,3/21/2023
550,Checking Account,Companies,8,6096,FR53 5839 7910 233S UEQJ SZEV 446,Kippie Simnett,334348,inactive,9/16/2015,4/29/2027
496,Savings Account,Limited Liability,6,6015,LU13 1793 OSVY OB9E WLOU,Baldwin Gommowe,579688,active,2/11/2015,9/14/2025
296,CID,Individuals Joint,5,6015,DK27 3743 9458 8354 51,Averil Adams,112597,inactive,1/22/2015,7/2/2023
606,Savings Account,Companies,6,6021,SA60 752E JHZJ JAHU 1AVW 72EJ,Consuelo Rist,193219,inactive,11/6/2016,9/9/2025
759,Checking Account,Clubs and Associations,4,6079,GI51 EVZV LMKZ RA7B RHIF Z0F,Cissiee Adamou,909571,inactive,6/25/2018,7/11/2027
724,Checking Account,Partnership Firms,4,6067,NL04 TRPQ 0678 7627 41,Dar Minillo,729430,inactive,8/18/2015,5/27/2025
950,Savings Account,Partnership Firms,8,6097,SM55 Q039 6034 768F WGZL IGEZ CUC,Cyril Simmell,152031,inactive,2/23/2019,8/22/2026
753,CID,Partnership Firms,4,6050,FR08 1199 8704 24NG AXVH 5XRI U23,Holly Durtnell,691716,active,12/21/2016,1/28/2022
437,Savings Account,Trusts,9,6035,DO84 1XS6 5691 8176 5967 5403 7902,Kasey Tuke,961524,active,5/4/2016,12/16/2023
143,Checking Account,Trusts,4,6018,LU98 493Y JJ6W RCAI IUGF,Inga Cuss,842321,inactive,10/11/2017,2/11/2024
15,Checking Account,Trusts,6,6038,FO76 0833 1447 7617 51,Netta Kunisch,620965,active,10/1/2015,1/24/2024
558,Checking Account,Trusts,4,6089,IS79 5149 6507 1643 5425 1558 93,Malissa Mumbeson,63640,inactive,1/23/2019,7/10/2025
666,Savings Account,Partnership Firms,9,6082,FR45 5255 8519 99ET FNYK Z17E C51,Dix Plumley,191954,inactive,7/1/2015,4/1/2022
372,CID,Trusts,4,6035,DO03 XCMC 5070 2323 9189 3914 9268,Claudio Creenan,200484,active,1/13/2017,6/17/2023
247,Checking Account,Limited Liability,8,6045,FR24 5076 3363 80IN TCZR 79SP Q76,Godfree Cadell,138932,inactive,1/11/2017,4/23/2025
605,Checking Account,Companies,8,6012,PS12 UHSF 4OPN VKQI BIXY XY8L I6QI H,Zebulon Eseler,253130,inactive,8/10/2016,10/18/2026
854,Savings Account,Clubs and Associations,4,6033,FI90 7241 2380 7945 38,Arabel Ayscough,306657,inactive,9/30/2015,7/9/2022
871,Checking Account,Individuals Joint,4,6049,SE03 8211 7374 2890 2239 3563,Brynna Sineath,609393,active,8/13/2015,11/2/2027
804,Checking Account,Companies,9,6090,VG58 OYEZ 3321 7835 1756 8763,Abdul Sonschein,198937,active,1/27/2017,8/19/2026
484,Checking Account,Limited Liability,6,6070,BG97 HISE 7744 883E RALZ 0F,Chandler Lushey,699920,active,1/1/2015,11/8/2024
737,Checking Account,Clubs and Associations,5,6056,BH16 JDVF YAS4 OPBF QBH9 NZ,Obed Ivanenko,676429,inactive,8/24/2018,10/8/2023
522,Checking Account,Individuals Joint,5,6043,MC19 9647 2724 98TK BB8L PCNK 425,Che Helleker,801712,inactive,3/25/2019,3/1/2022
813,Checking Account,Partnership Firms,4,6015,FI65 6591 1788 1258 95,Norah Meechan,192198,active,1/15/2019,10/18/2026
211,Savings Account,Companies,5,6011,LB75 8137 KPCI 3S3G GVAY ZHM6 VYHQ,Cynthea Brewers,295413,active,3/22/2016,11/20/2027
908,CID,Partnership Firms,4,6097,AT58 9588 7986 2957 4775,Brittaney Rayson,969023,inactive,6/22/2017,4/5/2025
788,CID,Trusts,4,6073,DE36 2492 4348 7002 7533 96,Jolyn Moultrie,876092,active,3/20/2018,5/18/2024
828,CID,Limited Liability,8,6092,FI96 8214 2219 4374 99,Augustina Ianne,273109,inactive,6/10/2016,2/11/2024
490,Savings Account,Trusts,9,6046,MU96 EAMB 0426 6534 4584 5588 403Q YD,Conrad Wilsdon,13789,inactive,5/8/2018,8/28/2022
833,Savings Account,Individuals Joint,8,6030,ME51 5249 2245 5158 3633 01,Elisha Cathee,907240,active,12/14/2017,12/22/2023
332,CID,Clubs and Associations,5,6086,AT15 0493 2204 2148 0551,Torr Lingner,214385,active,7/29/2017,11/24/2023
64,Checking Account,Limited Liability,9,6014,FR89 3926 4177 82UB ZT13 2MI8 E60,Theobald Fisk,319331,active,12/26/2017,3/13/2026
667,CID,Partnership Firms,4,6018,SI91 4017 9873 0854 076,Dasha Cadman,998468,inactive,6/14/2019,1/26/2026
729,Savings Account,Partnership Firms,5,6049,IS02 7322 9086 2557 4479 4795 79,Helenelizabeth Boness,208962,active,4/30/2016,5/29/2024
935,CID,Trusts,6,6034,MK50 905M CBM7 2RQZ Z25,Ethyl Mitchiner,215584,active,10/5/2019,2/17/2022
847,Checking Account,Trusts,5,6031,LI82 0625 1KS8 GVGC JCCC C,Gillian Pickthall,11347,active,2/2/2020,7/19/2027
